case,patch_index,patch_kind,candidate_state,action,state_shape,channels,spatial_resolution,tensor_memory_mb,normalized_mse,delta_rms,delta_l2_norm,relative_delta_norm,relative_delta_norm_valid,gamma_vs_blur_delta_cosine,gamma_vs_blur_delta_cosine_valid,state_variance,delta_variance
HEM_PA99.nii.gz,3,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.005162153393030167,0.14573556184768677,1338.664794921875,0.0725475326180458,True,0.1301373541355133,True,4.000631809234619,0.021214855834841728
HEM_PA99.nii.gz,3,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.025246575474739075,0.3210214674472809,2944.01171875,0.1595476269721985,True,0.1301373541355133,True,4.000631809234619,0.10303698480129242
HEM_PA99.nii.gz,3,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.010024107992649078,0.0938427522778511,1969.7142333984375,0.1037648394703865,True,-0.0628022626042366,True,0.8257454037666321,0.008793477900326252
HEM_PA99.nii.gz,3,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.08661449700593948,0.2715587317943573,5741.45263671875,0.30246058106422424,True,-0.0628022626042366,True,0.8257454037666321,0.07373664528131485
HEM_PA99.nii.gz,3,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.005375285167247057,0.05019800364971161,740.2973022460938,0.07256714254617691,True,-0.06046019122004509,True,0.31039947271347046,0.0025175530463457108
HEM_PA99.nii.gz,3,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.05152211710810661,0.1552395075559616,2288.308349609375,0.22430987656116486,True,-0.06046019122004509,True,0.31039947271347046,0.024098161607980728
HCC_10140276_20170721.nii.gz,0,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.006159668788313866,0.11552529782056808,230.5125274658203,0.07804565131664276,True,0.07583553344011307,True,2.127880811691284,0.0133456876501441
HCC_10140276_20170721.nii.gz,0,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.1144457533955574,0.4675219655036926,932.84912109375,0.31583887338638306,True,0.07583553344011307,True,2.127880811691284,0.21826758980751038
HCC_10140276_20170721.nii.gz,0,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0013296358520165086,0.08481426537036896,778.4019165039062,0.036220651119947433,True,0.298107385635376,True,5.391263008117676,0.007191557437181473
HCC_10140276_20170721.nii.gz,0,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.036606062203645706,0.4362507164478302,4008.52490234375,0.18652494251728058,True,0.298107385635376,True,5.391263008117676,0.18978264927864075
HCC_10140276_20170721.nii.gz,0,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.004507845733314753,0.06969930231571198,1471.7794189453125,0.06914018839597702,True,-0.0756605789065361,True,1.0392272472381592,0.004846888594329357
HCC_10140276_20170721.nii.gz,0,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.06798629462718964,0.2675844132900238,5632.45703125,0.26459750533103943,True,-0.0756605789065361,True,1.0392272472381592,0.07154801487922668
HCC_10140276_20170721.nii.gz,0,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0025862865149974823,0.03480125963687897,514.4866943359375,0.050387799739837646,True,-0.07392968237400055,True,0.3021675944328308,0.0012109412346035242
HCC_10140276_20170721.nii.gz,0,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.04533728212118149,0.14607934653759003,2151.871826171875,0.2107500284910202,True,-0.07392968237400055,True,0.3021675944328308,0.021337514743208885
HCC_10140276_20170721.nii.gz,1,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.009676340036094189,0.1275562047958374,254.5179901123047,0.09947708994150162,True,-0.1247902661561966,True,1.5701839923858643,0.01625586487352848
HCC_10140276_20170721.nii.gz,1,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.11404312402009964,0.42484256625175476,847.685791015625,0.3313137888908386,True,-0.1247902661561966,True,1.5701839923858643,0.1803692877292633
HCC_10140276_20170721.nii.gz,1,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0014658297877758741,0.08742530643939972,802.6742553710938,0.03829127922654152,True,-0.06993553042411804,True,5.155595779418945,0.007636332884430885
HCC_10140276_20170721.nii.gz,1,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.01884360983967781,0.3144564628601074,2884.706787109375,0.13761386275291443,True,-0.06993553042411804,True,5.155595779418945,0.09880475699901581
HCC_10140276_20170721.nii.gz,1,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.005597342737019062,0.07631660252809525,1610.891357421875,0.07725095748901367,True,-0.10036373138427734,True,1.0013567209243774,0.005811755079776049
HCC_10140276_20170721.nii.gz,1,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.05164704844355583,0.2317892611026764,4893.509765625,0.23467028141021729,True,-0.10036373138427734,True,1.0013567209243774,0.05371784791350365
HCC_10140276_20170721.nii.gz,1,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.002966664033010602,0.03737767040729523,551.6849365234375,0.05379217490553856,True,-0.03700263053178787,True,0.3053725063800812,0.00139686930924654
HCC_10140276_20170721.nii.gz,1,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.03665146604180336,0.13192325830459595,1952.474609375,0.19037652015686035,True,-0.03700263053178787,True,0.3053725063800812,0.017401529476046562
HCC_10140276_20170721.nii.gz,2,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.013318642973899841,0.14329493045806885,285.9229736328125,0.11472658067941666,True,0.07058990001678467,True,1.4851553440093994,0.020533403381705284
HCC_10140276_20170721.nii.gz,2,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.1263851523399353,0.4352434277534485,868.4302368164062,0.34845757484436035,True,0.07058990001678467,True,1.4851553440093994,0.18914344906806946
HCC_10140276_20170721.nii.gz,2,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0023014151956886053,0.10404305160045624,954.4085693359375,0.04791384935379028,True,0.07385505735874176,True,4.658495903015137,0.010824142955243587
HCC_10140276_20170721.nii.gz,2,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.024066876620054245,0.3274122178554535,3001.34619140625,0.15067556500434875,True,0.07385505735874176,True,4.658495903015137,0.10717175155878067
HCC_10140276_20170721.nii.gz,2,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.00910279992967844,0.09465035796165466,1989.54345703125,0.09776124358177185,True,-0.06240561977028847,True,0.9457541108131409,0.008952164091169834
HCC_10140276_20170721.nii.gz,2,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.08963750302791595,0.28956106305122375,6125.689453125,0.3010012209415436,True,-0.06240561977028847,True,0.9457541108131409,0.08380754292011261
HCC_10140276_20170721.nii.gz,2,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.00462630670517683,0.04655732214450836,686.4948120117188,0.06713473796844482,True,0.013909108005464077,True,0.3071718215942383,0.0021675603929907084
HCC_10140276_20170721.nii.gz,2,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.0511348582804203,0.15510520339012146,2292.205078125,0.22416278719902039,True,0.013909108005464077,True,0.3071718215942383,0.02405758947134018
HCC_10140276_20170721.nii.gz,3,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.012400909326970577,0.14105775952339172,281.4590148925781,0.11077944934368134,True,0.030349602922797203,True,1.5460326671600342,0.01989724487066269
HCC_10140276_20170721.nii.gz,3,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.12385784089565277,0.4245165288448334,847.0320434570312,0.33338332176208496,True,0.030349602922797203,True,1.5460326671600342,0.17989742755889893
HCC_10140276_20170721.nii.gz,3,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.002122939098626375,0.10077282786369324,924.5499877929688,0.04600309208035469,True,0.03967844322323799,True,4.740218162536621,0.010154827497899532
HCC_10140276_20170721.nii.gz,3,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.02580074779689312,0.341791033744812,3135.93212890625,0.15603545308113098,True,0.03967844322323799,True,4.740218162536621,0.11678500473499298
HCC_10140276_20170721.nii.gz,3,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.008498814888298512,0.09251727163791656,1944.351318359375,0.09464813023805618,True,-0.080253005027771,True,0.9645488858222961,0.008556041866540909
HCC_10140276_20170721.nii.gz,3,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.08194417506456375,0.27859625220298767,5886.595703125,0.28655073046684265,True,-0.080253005027771,True,0.9645488858222961,0.07751328498125076
HCC_10140276_20170721.nii.gz,3,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.004227869212627411,0.04458539932966232,657.2088623046875,0.06416196376085281,True,-0.015381178818643093,True,0.30666494369506836,0.001987847499549389
