variant,reliability_source,epoch,step,case,patch_index,augmentation,pseudo_positive_voxels,pseudo_negative_voxels,positive_fraction,positive_weight_sum,positive_weight_mean,L_pos,negative_weight_sum,negative_weight_mean,L_neg,total_loss
A1_world_pairwise,world_pairwise,1,44,CYST_PA74.nii.gz,1,gamma:0.3,258931,6818957,0.03658308833837509,21137.8515625,0.08163508027791977,0.00966908223927021,3517805.75,0.5158861875534058,0.00020796858007088304,0.00493852561339736
A1_world_pairwise,world_pairwise,1,45,HEM_PA34.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,1,46,HEM_PA34.nii.gz,1,blur:1.5,293538,6784350,0.04147254303097725,23292.2109375,0.07934989780187607,0.022928236052393913,3515651.25,0.518200159072876,0.00265853526070714,0.012793385423719883
A1_world_pairwise,world_pairwise,1,47,FNH_PA32.nii.gz,0,blur:1.5,82806,6995082,0.011699252761900425,929.2833251953125,0.0112224156036973,0.22789455950260162,3538014.0,0.5057858824729919,9.098552982322872e-05,0.11399277299642563
A1_world_pairwise,world_pairwise,1,48,FNH_PA32.nii.gz,1,gamma:0.3,284258,6793630,0.04016141593456268,9192.279296875,0.03233780339360237,0.022766582667827606,3529751.25,0.5195677876472473,4.638779137167148e-05,0.011406484991312027
A1_world_pairwise,world_pairwise,1,49,FNH_PA10.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,1,50,FNH_PA10.nii.gz,1,blur:1.5,863052,6214836,0.1219363734126091,102486.40625,0.11874882131814957,0.0073114666156470776,3436457.25,0.5529441237449646,0.002790148602798581,0.005050807725638151
A1_world_pairwise,world_pairwise,1,51,CYST_PA54.nii.gz,0,blur:1.5,84090,6993798,0.011880663223564625,976.3438110351562,0.011610700748860836,0.3890956938266754,3537967.25,0.5058720707893372,4.7438195906579494e-05,0.1945715695619583
A1_world_pairwise,world_pairwise,1,52,CYST_PA54.nii.gz,1,gamma:0.3,231321,6846567,0.032682206481695175,7679.634765625,0.03319903835654259,0.01706625334918499,3531263.75,0.5157714486122131,9.997028246289119e-05,0.008583111688494682
A1_world_pairwise,world_pairwise,1,53,CYST_PA53.nii.gz,0,gamma:0.3,256227,6821661,0.036201052367687225,10742.318359375,0.04192500188946724,0.00731995003297925,3528201.0,0.517205536365509,9.246446279576048e-05,0.0037062072660773993
A1_world_pairwise,world_pairwise,1,54,CYST_PA53.nii.gz,1,blur:1.5,395200,6682688,0.05583586543798447,20610.1484375,0.052151184529066086,0.05327805504202843,3518333.5,0.5264847874641418,0.00022441295732278377,0.026751233264803886
A1_world_pairwise,world_pairwise,1,55,CYST_PA38.nii.gz,0,blur:1.5,48054,7029834,0.0067893136292696,651.4760131835938,0.01355716586112976,0.19322152435779572,3538292.0,0.5033251047134399,2.629223672556691e-05,0.09662390500307083
A1_world_pairwise,world_pairwise,1,56,CYST_PA38.nii.gz,1,gamma:0.3,227620,6850268,0.03215930983424187,6529.5556640625,0.02868621051311493,0.006176568102091551,3532414.0,0.5156607031822205,7.359757728409022e-05,0.0031250829342752695
A1_world_pairwise,world_pairwise,1,57,HEM_PA66.nii.gz,0,gamma:0.3,50026,7027862,0.007067927625030279,479.9033203125,0.009593077935278416,0.02740524709224701,3538463.5,0.5034907460212708,9.058544674189761e-05,0.01374791655689478
A1_world_pairwise,world_pairwise,1,58,HEM_PA66.nii.gz,1,blur:1.5,240303,6837585,0.033951230347156525,6830.3447265625,0.028423884883522987,0.05581467226147652,3532113.25,0.5165732502937317,0.000129373962408863,0.0279720239341259
A1_world_pairwise,world_pairwise,1,59,HEM_PA56.nii.gz,0,blur:1.5,84305,6993583,0.011911039240658283,762.3397827148438,0.009042640216648579,0.13318364322185516,3538181.0,0.5059182047843933,4.996342249796726e-05,0.06661680340766907
A1_world_pairwise,world_pairwise,1,60,HEM_PA56.nii.gz,1,gamma:0.3,386275,6691613,0.05457489565014839,22954.4296875,0.059425096958875656,0.005385632626712322,3515989.0,0.5254321694374084,9.729809244163334e-05,0.0027414653450250626
A1_world_pairwise,world_pairwise,2,61,HEM_PA99.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,2,62,HEM_PA99.nii.gz,1,blur:1.5,396016,6681872,0.055951155722141266,46993.02734375,0.1186644658446312,0.05227907374501228,3491950.5,0.5226006507873535,0.0011711153201758862,0.02672509476542473
A1_world_pairwise,world_pairwise,2,63,HCC_10140276_20170721.nii.gz,0,blur:1.5,31095,7046793,0.0043932595290243626,315.52691650390625,0.01014719158411026,2.0556418895721436,3538628.0,0.5021615028381348,9.398520342074335e-05,1.0278679132461548
A1_world_pairwise,world_pairwise,2,64,HCC_10140276_20170721.nii.gz,1,gamma:0.3,182908,6894980,0.025842173025012016,4559.4814453125,0.024927731603384018,0.1029580608010292,3534384.0,0.5126025080680847,0.00037294873618520796,0.05166550353169441
A1_world_pairwise,world_pairwise,2,65,HEM_PA97.nii.gz,0,gamma:0.3,29498,7048390,0.004167627543210983,151.93206787109375,0.005150588694959879,4.682348251342773,3538791.5,0.5020709037780762,1.4267592632677406e-05,2.3411812782287598
A1_world_pairwise,world_pairwise,2,66,HEM_PA97.nii.gz,1,blur:1.5,279722,6798166,0.03952054679393768,8671.908203125,0.031001882627606392,0.5448461174964905,3530271.5,0.5192975997924805,0.0008659419836476445,0.2728560268878937
A1_world_pairwise,world_pairwise,2,67,CYST_PA69.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,2,68,CYST_PA69.nii.gz,1,gamma:0.3,435849,6642039,0.061578962951898575,36552.5,0.08386505395174026,0.018362248316407204,3502391.0,0.5273066163063049,0.0018272795714437962,0.010094763711094856
A1_world_pairwise,world_pairwise,2,69,HCC_10076307_20130925.nii.gz,0,gamma:0.3,14673,7063215,0.0020730760879814625,39.891441345214844,0.0027186970692127943,0.14462773501873016,3538903.5,0.5010329484939575,0.0001724174799164757,0.07240007817745209
A1_world_pairwise,world_pairwise,2,70,HCC_10076307_20130925.nii.gz,1,blur:1.5,230690,6847198,0.03259305655956268,6219.9970703125,0.026962578296661377,0.24394544959068298,3532723.5,0.515937089920044,0.0032848322298377752,0.12361513823270798
A1_world_pairwise,world_pairwise,2,71,CYST_PA20.nii.gz,0,blur:1.5,7532,7070356,0.001064159208908677,184.90977478027344,0.02454989030957222,0.270060271024704,3538758.5,0.5005064010620117,0.0024341598618775606,0.13624721765518188
A1_world_pairwise,world_pairwise,2,72,CYST_PA20.nii.gz,1,gamma:0.3,230686,6847202,0.03259249031543732,13663.71484375,0.05923079326748848,0.007719402201473713,3525279.75,0.5148496627807617,0.0003915555716957897,0.004055479075759649
A1_world_pairwise,world_pairwise,2,73,CYST_PA56.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,2,74,CYST_PA56.nii.gz,1,blur:1.5,259412,6818476,0.036651045083999634,11297.291015625,0.04354960843920708,0.10660099983215332,3527646.25,0.5173658132553101,0.0023264652118086815,0.05446373298764229
A1_world_pairwise,world_pairwise,2,75,HCC_10136895_20170421.nii.gz,0,blur:1.5,31005,7046883,0.0043805441819131374,1048.1015625,0.0338042750954628,0.1998106986284256,3537895.5,0.5020511150360107,0.014891762286424637,0.10735122859477997
A1_world_pairwise,world_pairwise,2,76,HCC_10136895_20170421.nii.gz,1,gamma:0.3,257228,6820660,0.03634247928857803,12111.0546875,0.04708295315504074,0.014703784137964249,3526832.5,0.5170807838439941,0.0017474994529038668,0.008225642144680023
A1_world_pairwise,world_pairwise,2,77,MET_PA13.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,2,78,MET_PA13.nii.gz,1,blur:1.5,213869,6864019,0.030216500163078308,8861.8203125,0.041435740888118744,0.05327240377664566,3530081.5,0.5142878293991089,0.003977493848651648,0.028624948114156723
A1_world_pairwise,world_pairwise,2,79,HCC_10074592_20130816.nii.gz,0,blur:1.5,3899,7073989,0.0005508705507963896,28.816486358642578,0.007390737999230623,0.9346513748168945,3538914.75,0.5002714395523071,0.007050235755741596,0.47085079550743103
A1_world_pairwise,world_pairwise,2,80,HCC_10074592_20130816.nii.gz,1,gamma:0.3,253900,6823988,0.035872284322977066,27101.84765625,0.10674221813678741,0.005140471737831831,3511841.5,0.5146318674087524,0.0007711004000157118,0.0029557859525084496
A1_world_pairwise,world_pairwise,2,81,CYST_PA19.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,2,82,CYST_PA19.nii.gz,1,blur:1.5,217747,6860141,0.030764402821660042,14790.138671875,0.06792350113391876,0.01952354796230793,3524153.5,0.5137144327163696,0.004025074187666178,0.01177431084215641
A1_world_pairwise,world_pairwise,2,83,HEM_PA13.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,2,84,HEM_PA13.nii.gz,1,gamma:0.3,345692,6732196,0.048841122537851334,14898.2998046875,0.043097034096717834,0.006201456766575575,3524045.25,0.5234614610671997,0.0020257553551346064,0.0041136061772704124
A1_world_pairwise,world_pairwise,2,85,HCC_10142924_20170911.nii.gz,0,gamma:0.3,11022,7066866,0.0015572442207485437,60.40468978881836,0.005480374675244093,0.06371168047189713,3538883.0,0.500771164894104,0.0006896108388900757,0.0322006456553936
A1_world_pairwise,world_pairwise,2,86,HCC_10142924_20170911.nii.gz,1,blur:1.5,179460,6898428,0.02535502053797245,7809.24365234375,0.04351523518562317,0.07449489086866379,3531134.25,0.5118752121925354,0.004125844221562147,0.03931036591529846
A1_world_pairwise,world_pairwise,2,87,MET_PA25.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,2,88,MET_PA25.nii.gz,1,gamma:0.3,195115,6882773,0.02756683900952339,15787.39453125,0.08091328293085098,0.004329293500632048,3523156.0,0.5118802785873413,0.0006979251047596335,0.0025136093609035015
A1_world_pairwise,world_pairwise,2,89,HCC_10147777_20171222.nii.gz,0,gamma:0.3,48112,7029776,0.006797507870942354,685.155029296875,0.014240833930671215,0.05102648213505745,3538258.5,0.5033245086669922,0.0007738634594716132,0.02590017206966877
A1_world_pairwise,world_pairwise,2,90,HCC_10147777_20171222.nii.gz,1,blur:1.5,228868,6849020,0.032335635274648666,6420.3046875,0.0280524343252182,0.3608776330947876,3532523.0,0.5157705545425415,0.0017603106098249555,0.1813189685344696
A1_world_pairwise,world_pairwise,2,91,HCC_PA0.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,2,92,HCC_PA0.nii.gz,1,gamma:0.3,1135813,5942075,0.16047343611717224,233705.40625,0.20576046407222748,0.0031189089640975,3305238.25,0.5562431216239929,0.003419429762288928,0.0032691694796085358
A1_world_pairwise,world_pairwise,2,93,CYST_PA37.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,2,94,CYST_PA37.nii.gz,1,blur:1.5,202150,6875738,0.028560779988765717,6388.48046875,0.03160267323255539,0.06825575232505798,3532555.0,0.5137709975242615,0.0031396455597132444,0.03569769859313965
A1_world_pairwise,world_pairwise,2,95,ICC_PA18.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,2,96,ICC_PA18.nii.gz,1,gamma:0.3,831496,6246392,0.11747798323631287,111593.1015625,0.134207621216774,0.0036902737338095903,3427350.5,0.5486928224563599,0.0033852048218250275,0.003537739161401987
A1_world_pairwise,world_pairwise,2,97,HCC_10081574_20140213.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0027284256648272276,0.0027284256648272276
A1_world_pairwise,world_pairwise,2,98,HCC_10081574_20140213.nii.gz,1,blur:1.5,217923,6859965,0.030789269134402275,24412.60546875,0.11202400177717209,0.012527202256023884,3514531.0,0.5123249292373657,0.004137526266276836,0.00833236426115036
A1_world_pairwise,world_pairwise,2,99,MET_PA19.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,2,100,MET_PA19.nii.gz,1,gamma:0.3,183634,6894254,0.025944745168089867,4251.65625,0.023152880370616913,0.007547796703875065,3534692.0,0.512701153755188,0.001413386664353311,0.004480591509491205
A1_world_pairwise,world_pairwise,2,101,HEM_PA24.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,2,102,HEM_PA24.nii.gz,1,blur:1.5,241542,6836346,0.03412628173828125,15455.71875,0.06398770958185196,0.03914688155055046,3523487.75,0.5154051184654236,0.002213084604591131,0.020679982379078865
A1_world_pairwise,world_pairwise,2,103,CYST_PA74.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,2,104,CYST_PA74.nii.gz,1,gamma:0.3,258931,6818957,0.03658308833837509,21137.8515625,0.08163508027791977,0.0019589096773415804,3517805.75,0.5158861875534058,0.0014903724659234285,0.0017246410716325045
A1_world_pairwise,world_pairwise,2,105,HEM_PA34.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,2,106,HEM_PA34.nii.gz,1,blur:1.5,293538,6784350,0.04147254303097725,23292.2109375,0.07934989780187607,0.011281391605734825,3515651.25,0.518200159072876,0.004669005051255226,0.007975198328495026
A1_world_pairwise,world_pairwise,2,107,FNH_PA32.nii.gz,0,blur:1.5,82806,6995082,0.011699252761900425,929.2833251953125,0.0112224156036973,0.05681191384792328,3538014.0,0.5057858824729919,0.00023336698359344155,0.028522640466690063
A1_world_pairwise,world_pairwise,2,108,FNH_PA32.nii.gz,1,gamma:0.3,284258,6793630,0.04016141593456268,9192.279296875,0.03233780339360237,0.004635124932974577,3529751.25,0.5195677876472473,0.0003228698333259672,0.002478997455909848
A1_world_pairwise,world_pairwise,2,109,FNH_PA10.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,2,110,FNH_PA10.nii.gz,1,blur:1.5,863052,6214836,0.1219363734126091,102486.40625,0.11874882131814957,0.0032382647041231394,3436457.25,0.5529441237449646,0.009676164016127586,0.006457214243710041
A1_world_pairwise,world_pairwise,2,111,CYST_PA54.nii.gz,0,blur:1.5,84090,6993798,0.011880663223564625,976.3438110351562,0.011610700748860836,0.1281268149614334,3537967.25,0.5058720707893372,0.00017141446005553007,0.06414911150932312
A1_world_pairwise,world_pairwise,2,112,CYST_PA54.nii.gz,1,gamma:0.3,231321,6846567,0.032682206481695175,7679.634765625,0.03319903835654259,0.004668482579290867,3531263.75,0.5157714486122131,0.0005038321251049638,0.0025861572939902544
A1_world_pairwise,world_pairwise,2,113,CYST_PA53.nii.gz,0,gamma:0.3,256227,6821661,0.036201052367687225,10742.318359375,0.04192500188946724,0.0014733851421624422,3528201.0,0.517205536365509,0.00043634476605802774,0.000954864954110235
A1_world_pairwise,world_pairwise,2,114,CYST_PA53.nii.gz,1,blur:1.5,395200,6682688,0.05583586543798447,20610.1484375,0.052151184529066086,0.03551667183637619,3518333.5,0.5264847874641418,0.0003918431466445327,0.017954258248209953
A1_world_pairwise,world_pairwise,2,115,CYST_PA38.nii.gz,0,blur:1.5,48054,7029834,0.0067893136292696,651.4760131835938,0.01355716586112976,0.11017324775457382,3538292.0,0.5033251047134399,9.516982390778139e-05,0.055134207010269165
A1_world_pairwise,world_pairwise,2,116,CYST_PA38.nii.gz,1,gamma:0.3,227620,6850268,0.03215930983424187,6529.5556640625,0.02868621051311493,0.0029146678280085325,3532414.0,0.5156607031822205,0.0002476121881045401,0.0015811399789527059
A1_world_pairwise,world_pairwise,2,117,HEM_PA66.nii.gz,0,gamma:0.3,50026,7027862,0.007067927625030279,479.9033203125,0.009593077935278416,0.014651036821305752,3538463.5,0.5034907460212708,0.00016603078984189779,0.007408533710986376
A1_world_pairwise,world_pairwise,2,118,HEM_PA66.nii.gz,1,blur:1.5,240303,6837585,0.033951230347156525,6830.3447265625,0.028423884883522987,0.03063935786485672,3532113.25,0.5165732502937317,0.00029559587710537016,0.015467477031052113
A1_world_pairwise,world_pairwise,2,119,HEM_PA56.nii.gz,0,blur:1.5,84305,6993583,0.011911039240658283,762.3397827148438,0.009042640216648579,0.0494748055934906,3538181.0,0.5059182047843933,0.00016098532069008797,0.024817895144224167
A1_world_pairwise,world_pairwise,2,120,HEM_PA56.nii.gz,1,gamma:0.3,386275,6691613,0.05457489565014839,22954.4296875,0.059425096958875656,0.0019793312530964613,3515989.0,0.5254321694374084,0.00035316808498464525,0.0011662496253848076
A1_world_pairwise,world_pairwise,3,121,HEM_PA99.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,3,122,HEM_PA99.nii.gz,1,blur:1.5,396016,6681872,0.055951155722141266,46993.02734375,0.1186644658446312,0.027518918737769127,3491950.5,0.5226006507873535,0.0025326479226350784,0.015025783330202103
A1_world_pairwise,world_pairwise,3,123,HCC_10140276_20170721.nii.gz,0,blur:1.5,31095,7046793,0.0043932595290243626,315.52691650390625,0.01014719158411026,0.72987961769104,3538628.0,0.5021615028381348,0.0006165906088426709,0.3652481138706207
A1_world_pairwise,world_pairwise,3,124,HCC_10140276_20170721.nii.gz,1,gamma:0.3,182908,6894980,0.025842173025012016,4559.4814453125,0.024927731603384018,0.013233055360615253,3534384.0,0.5126025080680847,0.002571873366832733,0.007902463898062706
A1_world_pairwise,world_pairwise,3,125,HEM_PA97.nii.gz,0,gamma:0.3,29498,7048390,0.004167627543210983,151.93206787109375,0.005150588694959879,0.015530059114098549,3538791.5,0.5020709037780762,0.003033965127542615,0.009282012470066547
A1_world_pairwise,world_pairwise,3,126,HEM_PA97.nii.gz,1,blur:1.5,279722,6798166,0.03952054679393768,8671.908203125,0.031001882627606392,0.13991448283195496,3530271.5,0.5192975997924805,0.004653701558709145,0.07228409498929977
A1_world_pairwise,world_pairwise,3,127,CYST_PA69.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,3,128,CYST_PA69.nii.gz,1,gamma:0.3,435849,6642039,0.061578962951898575,36552.5,0.08386505395174026,0.00614861911162734,3502391.0,0.5273066163063049,0.005434721242636442,0.005791670177131891
A1_world_pairwise,world_pairwise,3,129,HCC_10076307_20130925.nii.gz,0,gamma:0.3,14673,7063215,0.0020730760879814625,39.891441345214844,0.0027186970692127943,0.02548457309603691,3538903.5,0.5010329484939575,0.0006765957805328071,0.013080584816634655
A1_world_pairwise,world_pairwise,3,130,HCC_10076307_20130925.nii.gz,1,blur:1.5,230690,6847198,0.03259305655956268,6219.9970703125,0.026962578296661377,0.11906253546476364,3532723.5,0.515937089920044,0.006591795943677425,0.06282716244459152
A1_world_pairwise,world_pairwise,3,131,CYST_PA20.nii.gz,0,blur:1.5,7532,7070356,0.001064159208908677,184.90977478027344,0.02454989030957222,0.09214350581169128,3538758.5,0.5005064010620117,0.006385440472513437,0.04926447197794914
A1_world_pairwise,world_pairwise,3,132,CYST_PA20.nii.gz,1,gamma:0.3,230686,6847202,0.03259249031543732,13663.71484375,0.05923079326748848,0.0017442223615944386,3525279.75,0.5148496627807617,0.0014137865509837866,0.0015790044562891126
A1_world_pairwise,world_pairwise,3,133,CYST_PA56.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,3,134,CYST_PA56.nii.gz,1,blur:1.5,259412,6818476,0.036651045083999634,11297.291015625,0.04354960843920708,0.06038903817534447,3527646.25,0.5173658132553101,0.004204851575195789,0.03229694440960884
A1_world_pairwise,world_pairwise,3,135,HCC_10136895_20170421.nii.gz,0,blur:1.5,31005,7046883,0.0043805441819131374,1048.1015625,0.0338042750954628,0.08912691473960876,3537895.5,0.5020511150360107,0.024203287437558174,0.056665100157260895
A1_world_pairwise,world_pairwise,3,136,HCC_10136895_20170421.nii.gz,1,gamma:0.3,257228,6820660,0.03634247928857803,12111.0546875,0.04708295315504074,0.006836746819317341,3526832.5,0.5170807838439941,0.003554520197212696,0.0051956335082650185
A1_world_pairwise,world_pairwise,3,137,MET_PA13.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
